place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated
ChIJH6NIDENbFkcRgGUGGWZm1oA,Timo Muttonen,en,en,4,7 months ago,Very nice french style bistro. Friendly service. Very good winelist (short but matched to menu). Excellent food. Very good choice for ”better” dinner.,1710935311,False
ChIJH6NIDENbFkcRgGUGGWZm1oA,Monika Kugiel,en,en,5,8 months ago,"Awesome!! Delicious food, forgotten delicacies with a modern twist. True respect for classics. And very friendly, kind servise. I sincerely recommend this place!",1709063205,False
ChIJH6NIDENbFkcRgGUGGWZm1oA,YP Song,en,en,4,a year ago,Good food but service is on the slow side and patience is required. We popped in without a reservation and seemed to be very lucky to be seated quickly… because the restaurant became quite busy shortly after. We shared mussels to start and that was very fresh and certainly very tasty. I had octopus tagliatelle which was also perfectly acceptable. There was a lot of waiting and they must have noticed … and we got complimentary glasses of cava. Was the food worth waiting for? Yeah… but don’t go while hungry!,1688821923,False
ChIJH6NIDENbFkcRgGUGGWZm1oA,Przemyslaw Charzynski,en,en,4,a year ago,"Nice place, good service
Food was tasty. Design of interior pleasant, but somehow cold, without cosiness, as you would expect in French bistro. My beef was well prepared, but it missed something fresh and bit spicy , eg. Rucola salad with bit sweet and spicy dressing to finish composition of flavours. Home wine - merlot, was pretty decent.",1683360005,False
ChIJkVTqNw5bFkcR2yI_1BRtaSM,Lucas Canady,en,en,3,a month ago,"This is a 3.5 star hotel, not a 5 star hotel. The receptionist did not tell us about the services we can use or not. About breakfast, about parking, we had to ask everything ourselves. The bathroom is not thought out for use. To get into the bathroom, you need to be careful not to slip. It is not suitable for older people. There are not enough hooks in the bathroom to hang towels. To get to the toilet button, you need to lower the seat to press this button. The toilet paper is tough and cheap, it's like a newspaper. The doors are dirty and there are stains on them .
The advantages of this hotel are the view of the historical street, the interior inside.",1725542550,False
ChIJkVTqNw5bFkcR2yI_1BRtaSM,Amber Webb,en,en,4,3 months ago,"Excellent location, you can't get much closer to the heart of Old Town. The hotel has a very unique interior, definitely feels like you are walking through a castle.  The rooms are large and spacious.  We did find the beds a bit uncomfortable and our fridge was broken and not fixed during the duration of our stay. Other than that the staff was very friendly and helpful, we also enjoyed how quite our room was.",1720198363,False
ChIJkVTqNw5bFkcR2yI_1BRtaSM,Sun Hee Moon Teza,en,en,5,a month ago,"This is a historical hotel that boldly lives in the centre of Krakow, just a few steps from the main square. There are many 5 star hotels in that central area of the city that might have a bigger appeal on people who want luxury accomodation. But this hotel has nothing less than others: comfort, very good breakfast, excellent position, great staff. And what makes this hotel stand from others is the sense of historical heritage and the feeling that you are really emerging into the real Krakow and not any other big city in the world. It was a great stay and I reccomend this experience if you have the chance.",1726162448,False
ChIJkVTqNw5bFkcR2yI_1BRtaSM,Linda Johnson,en,en,5,3 months ago,The best service I have had anywhere in the world. The hotel is just a 30-second walk to the main square. The room was very nice and a comfortable 74F with air conditioning on during a heat wave. The kind staff and great breakfast means we will be back.,1720733202,False
ChIJkVTqNw5bFkcR2yI_1BRtaSM,Svetlana Chernyshova,en,en,5,3 weeks ago,"Very nice hotel in the old town very comfortable and quite very good breakfast. Excellent location will stop again. And staff very nice and friendly, very professional",1728032068,False
ChIJaRXlvDhbFkcRIu6f2sZpiPc,Allan Skovbølling,en,en,5,a week ago,"We stayed 4 nights at Hotel Galaxy. The room was nice, cleaned daily, and we received fresh towels. In my opinion, the bed is a bit too hard. The staff is friendly and service-minded. The breakfast is good and varies from day to day. The distance to the city is also convenient, just a 20-minute walk to reach the center.",1729189661,False
ChIJaRXlvDhbFkcRIu6f2sZpiPc,Rose Faes,en,en,5,a month ago,"We had a pleasant stay on this hotel Galaxy. Good breakfast &  lots of choice. Very clean room. Easy access to some tourist spots. Friendly staffs especially Sandra who was at the reception when we checked in & out. And she (Sandra) on the concierge too,  was very helpful to plan our tours.",1727006205,False
ChIJaRXlvDhbFkcRIu6f2sZpiPc,Wietse 1,en,en,3,3 months ago,"We booked this hotel for the reason that there would be a secured bicycle parking, but there was not. It was possible to store our bikes in the underground parking lot wich was only closed during the night. As you understand we didn’t put our 5000 EUR bike at this open place. According to the website the hotel should be “bike friendly”

Because of this we stored our bikes in the hotel room.

For the rest the hotel is fine but a little bit outdated. Breakfast is fine but the room has no athmosfere at all.",1722324834,False
ChIJaRXlvDhbFkcRIu6f2sZpiPc,Nici Keegan,en,en,3,4 months ago,"Room was clean. Bed was small and uncomfortable. Limited space for suitcases. Water provided but no bottle opener. No option of late checkout, can store your suitcases.
Lovely pool, but unable to book spa treatments at the same time. Pool doesn't open until 10am and must be booked. Space themed with jungle art work!! Decor was a bit busy for me.
No pastries or croissants at breakfast and toaster didn't work! Breakfast looked like lots of choice but not great, scrambled eggs hadn't really been mixed and boiled eggs were cold. Limited wholemeal sliced bread and no berries or bagels. You can hear the trams cross the bridge. Near to a shopping mall and short Bolt ride to old town. Could easily be much better, if the double beds were replaced with king size and the bathroom/shower was upgraded.",1717365596,False
ChIJaRXlvDhbFkcRIu6f2sZpiPc,Sys Vilmann,en,en,4,3 months ago,"Vi had a suite. It was very good. Everything was working. Except for the bathroom door, that could't close.:-)
Our kids had a normal room. The water in the bath was cold, the aircondition wasn't working all the time. The sounds from the nextdoor neightbor was very loud, so the walls was too Thing.
The the spa and pool was very nice.",1721583366,False
ChIJpXNtPg1bFkcR770s5OVqBuY,Theodore Biedenkapp,en,en,5,3 weeks ago,"The service here is excellent. Because I had some issues with my room I was upgraded. The breakfast offers a wide variety of fresh offerings reflecting local and international tastes. You can't beat the location, right near Old Town facing a park. The side street offers markets and an array of foreign restaurants.",1728270394,False
ChIJpXNtPg1bFkcR770s5OVqBuY,Kevin Jones,en,en,5,in the last week,"A lovely hotel in Krakow that we stayed at for multiple nights on the extended Poland leg of our river cruise. Beautiful hotel in a fantastic part of town with the university park across the street and Wawel castle up the hill. My wife and I adored walking in the peaceful surroundings and green spaces just across the street.

I must say that the food served in the lounge was some of the best food that we had on our trip that included Germany and Paris. We talked about this hotel and its food and compared it to everything that we experienced on the rest of our tour.

Poland is a gem and so is Krakow and the Radisdon Blu hotel! We definitely will be back one day!",1729909093,False
ChIJpXNtPg1bFkcR770s5OVqBuY,Michael Geller,en,en,4,2 months ago,"Very professional and courteous staff.  Rooms are clean and the beds are comfortable.   Mattress felt new.
Minor qualm is breakfast not open earlier, an issue for booking early tours. Also personally I prefer a shower stall and not a tub-shower.   But on whole this is an excellent hotel.",1723260228,False
ChIJpXNtPg1bFkcR770s5OVqBuY,sf sf,en,en,1,3 months ago,"I wish I could give them zero star not one.

We recently stayed at Radisson Blu, Krakow and had a very disappointing experience. Upon checking in, we found our rooms to be extremely dirty. Despite complaining about 5 times, it wasn't until then that they finally decided to clean it.

Throughout our 4-night stay, the shower gel was empty from the beginning and remained that way until we checked out. Housekeeping services were abysmal; they only made the bed and changed the towels. They didn't bother cleaning anything else, leaving hair and dirt all over the room.

Upon checking out, we spoke to the manager, and her response was “This mess could have happened a couple of hours after your check-in” meaning she was accusing us of making this mess although our complaint was directly addressed after we checked in with proof of pictures. Her responses were absolutely unprofessional. This level of unprofessionalism and disregard for customer service is unacceptable.

We expect a basic level of cleanliness and respect when staying at a hotel, and Radisson Blu, Krakow failed to meet even that. I would not recommend this hotel to anyone.",1722244165,False
ChIJpXNtPg1bFkcR770s5OVqBuY,Huda Almatrooshi,en,en,1,2 months ago,"I really so disappointed of the high brand and well known hotel, Radisson Blue Krakow. I booked 3 rooms for 3 adults and 3 kids. They said the booking only for 3 adults. How come I booked 3 rooms in total for 3 guests. I requested one room with master bed and 2 rooms with twin beds so it means that the guests are not 3 !!! Me and my family are a bored and away from our country. We expected very good treatment from them. However, we are unsatisfied of how they talk and deal with us. They did not even consider that we came from long trip and need to have a rest. They did not allowed us to enter the room. After long discussion they said we will allow you to go to the room after you pay a money. I already paid high amount of money for 3 rooms and 7 nights. Also, every single thing you will order you are going to pay for it for example extra blanket. We are so disappointed of the this high brand hotel. I requested one room with master bed and 2 rooms with twin beds but they did not gave me.",1723363674,False
ChIJ-eDYHg5bFkcRyxdHh9-1-Q8,James B.,en,en,3,3 months ago,"First, the good news. The location is outstanding. Breakfast is very good. Staff are generally friendly.

However, after staying in a genuine 5-star property in Warsaw (the Hotel Verte), this hotel was quite a let-down.

Our double bed was 2 twins pushed together. Each single mattress was thin (6 inches?) without box springs. It was about a 5 on the 10 scale of comfort...overly firm, and strangely unyielding when one turns over. And instead of a single large duvet spanning the entire bed, we were given two duvets and two spreads, one for each half of the bed. Weird.

The bathroom is small, cramped, and lacks any usable surface area as originally designed. To make some, the hotel installed short lengths of walnut-stained 2x6"" planks above the sink and the toilet. I hit my head twice on the one above the toilet, drawing blood the second time.

Huge, heavy drapes ""grace"" the windows and spill onto the floor in large, dense puddles. The drapes show their age and need to be refreshed, the antique atmosphere of the hotel notwithstanding.  In fact much of the fabric decor...the bedspreads, the decorative pillow shams, the area rugs...is old and worn.

The staff at the front desk try to be helpful but are remarkably ignorant about sites, restaurants, transportation, etc. When one asks tourist-type questions, they go to the same internet sources you or I would go to. Fortunately an excellent Tourist Information Center is right across the street.

Electrical outlets are few and inconveniently located. No USB connections.

The TV is very, very old. Hint: if you're trying to connect a computer, look for what appears to be a single HDMI port. On the TV's source screen, use the ""Blu-Ray"" option. Really!

This hotel is ok but, should we ever visit Krakow again, we'll research alternatives.",1720173927,False
ChIJ-eDYHg5bFkcRyxdHh9-1-Q8,Soumi Mukherjee,en,en,5,4 months ago,Fantastic Hotel with great staff. Very attentive and helpful staff. Great location and food as well. Great place to stay in Krakow,1718015471,False
ChIJ-eDYHg5bFkcRyxdHh9-1-Q8,Gwilko,en,en,5,3 months ago,"Superb location on the corner of the market place. The food was delicious, served hot and in a timely manner. Great service",1720729537,False
ChIJ-eDYHg5bFkcRyxdHh9-1-Q8,Vel Palassis,en,en,4,10 months ago,"Nice hotel in a very good location visited for the Christmas holidays.
Difficulties with the reception services since we were a group of 6 people.
Also the quality of the grill, in this case an Angus steak, was unacceptable for a Christmas eve dinner.
Krakau is a beautiful city to visit, also from the historical point of view.
Don't miss the salt mines.",1703755560,False
ChIJ-eDYHg5bFkcRyxdHh9-1-Q8,ANDREW GYURE,en,en,5,9 months ago,"I can’t imagine a better location from which to explore Kraków’s Old Town — the hotel is situated right on Market Square. The well-appointed, cozy rooms have a sophisticated, old world feel. The staff is friendly and accommodating. Most sights and attractions are within a 20 minute walk, most of them much less than that. An absolutely perfect place to hang your hat in Krakow.",1705548618,False
ChIJA-IAFkBbFkcR1pCQo2oZtGg,colleen stenhouse,en,en,5,2 months ago,"We have just returned from a fabulous trip to Poland and stayed at this hotel. The staff were fabulous, breakfast was amazing and the location was perfect....we will be returning!",1723191188,False
ChIJA-IAFkBbFkcR1pCQo2oZtGg,Tanya Rogers,en,en,4,a year ago,"The hotel is located next to a tram stop which can take you into the old town. It is minutes away from the Jewish district and some fab cocktail bars and restaurants.  Rooms were basic but beds comfortable. Breakfast was ok. Rather limited after 8am and not replacing food. Main problem was outside our room 106 was building works that the hotel was doing. It started extremely early at 6am and lasted til 7pm. Banging, drilling and builders talking. This severely interfered with sleep quality and if you wanted a nap after walking all day! Very annoying",1698570551,False
ChIJA-IAFkBbFkcR1pCQo2oZtGg,Maria Potter,en,en,5,a year ago,Great location for exploring Krakow - only a 20 minute walk in to the old town. Room was nice and clean. Breakfast was OK and had a variety. Perfect hotel for a city break in Krakow.,1697840261,False
ChIJA-IAFkBbFkcR1pCQo2oZtGg,Maria Thoma,en,en,5,a year ago,"Stayed there for 3 nights.
I had a single room with breakfast included.
The breakfast has variety of cheeses, fruits, cereals and many more. Also there is a possibility of scrambled eggs or omelette (may differ day to day) if you ask the breakfast staff to prepare one for you.

A quiet place in my opinion with friendly and nice staff and in a great location.",1678553670,False
ChIJA-IAFkBbFkcR1pCQo2oZtGg,Miriam Daly,en,en,2,a year ago,"Stayed here with my friend very recently for 5 nights. Hotel room very dated nothing matched, but clean bed linen and towels. Had to ask reception for coat hangers none in the wardrobe! Bathroom clean but the shower had more water pouring from the back of the shower head than the front!!   One thing if you stay in a room at the front the trams from about 5am are horrendously noisy. The hotel/reception staff 😳...well not very friendly at all you have to speak to them 1st when you walk past they don't even lift their heads to acknowledge you when you pass by, not a hello, goodbye, did you enjoy your stay with us .....nothing!! Appalling....seriously need to be sent on  a customer care course !! Not impressed at all. Breakfast ok nothing special. Would not recommend this hotel looks very shabby on the outside needs a face-lift.",1691423489,False
ChIJBUsUbglbFkcR6Ir5Shan4nE,Julie J,en,en,4,2 weeks ago,"Overall a positive experience. We had to change rooms as the first one was incredibly hot and the windows only opened a small amount (and no in room fan or working climate control this time of year). The reception staff moved us to a different room, equally as warm but with windows that opened to cool it off.
Location is really good, a few minute walk to the trams. We had breakfast included and it was a good spread.",1728993948,False
ChIJBUsUbglbFkcR6Ir5Shan4nE,t kyrn,en,en,5,2 months ago,"The hotel is close to the city center and in a quiet street.  You are in the heart of the city in 10 minutes.  Just 100 meters away, there is a Starbucks and a small market open until 23.  There is also a nearby stop for bus transportation.  The room was comfortable.  Breakfast was adequate.  Air conditioning available.",1724073550,False
ChIJBUsUbglbFkcR6Ir5Shan4nE,Petra Gelbart,en,en,5,2 months ago,"I have no idea how much this hotel costs, because (in a perhaps dubious use of funds) an institution paid for it, but I'd definitely recommend it! The really impressive part was the breakfast--a true feast with different proteins, veggies, fruits, and different baked goods/pastries each day. Equally impressive was the helpfulness of the staff, especially the receptionist who was just as kind and cheerful to visitors who mistook this address for their actual hotel as she was to the paying guests.",1722673853,False
ChIJBUsUbglbFkcR6Ir5Shan4nE,Kevin Thiele,en,en,5,5 months ago,"We have had a lovely break in the beautiful city of Krakow and can highly recommend the Logos - a recently renovated and well appointed hotel close to the historic old town.

Service from the charming receptionist Beata is exceptional - we have been made to feel so welcome by her and the other members of staff here.

One tip - go for a superior double if you’re travelling as a couple - the standard is a bit small for two.",1716752048,False
ChIJBUsUbglbFkcR6Ir5Shan4nE,sue limerick,en,en,5,a month ago,"Such a lovely hotel, close to everything. Staff very nice.
Loved it & will be back, too much to do not enough days.",1727357231,False
ChIJV6jZIBBbFkcREvHLsW1382g,Phillip Wallace,en,en,5,4 months ago,"First, the staff was fabulous.  Excellent English, and jumping from behind the counter to be helpful (more that once!).  Room view meh, but it was well appointed, temp control was easy.  There is a little bar with the restaurant but they will be happy to bring a drink down to a very plush lounge downstairs.  Really close to great food, and the museum next door is pretty good.  Very reasonable room rate, breakfast is nice.  They are happy to book transport to the airport and other sites.  Great place, would stay here again.",1717517760,False
ChIJV6jZIBBbFkcREvHLsW1382g,Alona Piaskivska,en,en,5,3 months ago,"This hotel definitely earned its 5 star rating. The staff are so well trained and pleasant and made the trip even more enjoyable.
Room was impeccable and maintained just as I expected. If I ever return to Cracow I will definitely book a few nights here.",1720560450,False
ChIJV6jZIBBbFkcREvHLsW1382g,Martin Dembek,en,en,4,a month ago,"A great location right next to the Florian Gate. A comfortable place, friendly service. The hotel was clean and well-equipped. No bathrobes in the room. View from our room was not that great thoo",1725163256,False
ChIJV6jZIBBbFkcREvHLsW1382g,FD,en,en,2,3 months ago,"Only location is perfect.

- The hotel has no guard, and you can enter and move inside the building without anyone asking you what you want here!! And only one person work in reception.

- Housekeeping is terrible , my room was not cleaned during my entire stay. (I was leave at 3pm and put cleaning room sign but no one did the room).

- There is a small internal staircase in the corridors of some rooms (maybe three or four steps) which may be tiring for the elderly.

- The soundproof in the room is poor, I upgraded my room to have a view, it was a view of a lively pedestrian street but the music was loud at night and could be heard inside the room

- There is no free bottle of water in the room.",1722098773,False
ChIJV6jZIBBbFkcREvHLsW1382g,Sam van Dinther,en,en,2,2 months ago,"- Dated room with bathroom mold and damaged shower curtain.
- Only one large towel which was yellow stained.
- Second bottle marked shower hair gel is actually body lotion.
- Second day all towels were gone even though hanged them.
- No new large towels. Explanation was the washing machine had problems.
- Bathroom floor towel was thrown on bed.
- No refill of soap, had to shower with handgel as second marked bottle was lotion.
- No new tea bags.
- Hallway stinks from old carpet.

Overall not a 5 star experience.",1724918750,False
ChIJQ_udKBtbFkcRF9DSO-quGnw,Home Chef,en,en,5,a week ago,"Nice hotel. Quiet, comfortable room. Railway station and big shopping mall just across the street. Old town within 10 minute walk. Good connection with public transport.
In the evening nice to spend time at the bar.",1729590982,False
ChIJQ_udKBtbFkcRF9DSO-quGnw,Peter Caylor,en,en,5,a week ago,"Our room at PURO Hotel was clean and comfortable and the location can't be beat.  It's a short block from the Krakow train station (through a shopping mall) and about a 10 minute walk to the Old Town.

The staff was friendly and helpful as well.

We would stay here again the next time we are in Krakow.",1729589073,False
ChIJQ_udKBtbFkcRF9DSO-quGnw,Pong Natthwut,en,en,5,3 weeks ago,"I was impressed from the moment I stepped in. The hotel is stunning and eye-catching. I stayed in Suite 601, which had a beautiful, peaceful view. The room was spacious, stylishly designed with a minimal and sustainable concept. I could see the rooftops of the old town. The staff were very attentive, friendly, and provided excellent service.",1728052992,False
ChIJQ_udKBtbFkcRF9DSO-quGnw,Emma Mayer,en,en,5,3 months ago,"We had a wonderful stay at this hotel. Everything runs efficiently and smoothly from arrival to checking out. The location is ideal (directly opposite the station for transport links, and a large shopping centre, and only a few minutes walk from the old town.)
The tablet function for the room was great and meant everything we needed was at our fingertips.
It was quiet, clean and comfortable. What more could you want really!
Absolutely no complaints with this hotel. We left feeling very well rested.",1722409127,False
ChIJQ_udKBtbFkcRF9DSO-quGnw,Alexey Marchenko,en,en,3,2 weeks ago,"Pros: Convenient location near the largest mall in town and the train station. Decent value if you can get a room for around a hundred smackaroos
Cons: Obnoxious house keeping making ruckus in the morning, talking loud, knocking on the doors disregarding do not disturb sign. You can still feel/hear when light rail trains pass by, even thought my room was not facing the street.",1728988369,False
ChIJf4DDH0BbFkcRi2T0cp6pTLc,Matthias Tomaszewski,en,en,3,a month ago,"The place is very cozy. The food is pretty good, with big and tasty portions. However, the concert was just a very huge disappointment. You have to pay additionally to listen to live music. The musicians were so bored that I had the feeling they are going to fall asleep. They were playing really bad. Absolute waste of money and time.",1726595289,False
ChIJf4DDH0BbFkcRi2T0cp6pTLc,Julian Wagner,en,en,1,in the last week,"We had an issue with a bill we paid double after eating there with a big group and I did not get an answer for more than 3 weeks despite calling and writing them almost every day. Nobody wants to help me with this issue and it seems to me that it is a very unserious place in terms of payment... very sad, i expected differently.",1729946051,False
ChIJf4DDH0BbFkcRi2T0cp6pTLc,Rok Stražar,en,en,5,4 weeks ago,"Like going back in time in 1920-1930, even the music was old, amazing atmosfere in the restaurant. I took an old jewish dish choulent from the 12th century.....didnt look much, but the taste was heavenly, at least for me, because we have a lot of dish at home for which we say on the spoon.",1727797968,False
ChIJf4DDH0BbFkcRi2T0cp6pTLc,Luisa Brü,en,en,5,3 months ago,The Klezmer-Hois is definitely a must do. We recommend to book a table. In the evening they have a concerts (you have to pay around 40 zl) and you get traditional Jewish live music. It was amazing. The interior and the whole vibe of this building is special. It's like time travel. The food was so good. Ask the waitress for recommendations and also which main dish comes with a side dish and which not. So you can choose a separate side dish. We tried the most traditional food and side dishes and were completely surprised how delicious it is. The spices are delicious and the meat was so tender. They have vegetarian options. Soups and desserts. The Klezmer-Hois is also a hotel and a book store.,1722192294,False
ChIJf4DDH0BbFkcRi2T0cp6pTLc,Jack W Spake,en,en,5,5 months ago,A wonderful experience in the restaurant. We visited on a Saturday night and had a truly brilliant experience. The live music was exceptional. Food fresh and authentic.,1715196036,False
ChIJT3QdLw9bFkcRaBMk1SnDYiA,Samuel Tervaskanto,en,en,2,a week ago,"Spent three nights exploring beautiful Krakow with my kids, and while the city was fantastic, the hotel experience was a big letdown.

What went well:

- The hotel's location was ideal, right next to the old town and within walking distance of major sights. There were also plenty of great restaurants nearby, offering a mix of Polish and international cuisine.
- The atmosphere was charming, with a lot of attention to small details. The inner courtyard looked lovely, though it was too chilly during our stay to fully enjoy it.
- We stayed in a studio on the first floor (two connected rooms), which was clean, spacious enough, and had comfortable beds. The decor was a bit old-school, but it worked. The bathroom was standard, but the heated towel rail was a nice touch.

What didn’t go well:

- The room’s location on the first floor, right by the street, turned out to be a huge problem. Construction work started every day at 6:30 a.m., waking our whole family :( . My father, who was in a room on the other side of the hotel, didn’t hear a thing, so it seems we just had bad luck with our room. But we weren’t warned about the noise at check-in, and when we raised it with reception, they simply said there was nothing they could do. While it wasn’t the fault of the hotel’s reception staff, they could have handled it better by not renting out rooms on that side during such noisy periods. Paying €350 a night for a room you can’t even sleep in until 7. felt really unfair, and it soured the whole experience.

- Breakfast was another disappointment. Reviews suggested there might be more variety and better quality (maybe summer time?), but during our visit, the “hot” dishes (scrambled eggs and sausages) were always cold, and some of the cold dishes were too warm. The fruits and vegetables, stored at the wrong temperatures, dried out quickly. Rather than trying to offer a lot of mediocre options, I think a small boutique hotel like this would do better focusing on a few high-quality items.

In the end, while the hotel had plenty of potential with its great atmosphere and location, the noise and lack of sleep made the experience really frustrating. It’s hard to enjoy a €350/night stay when you’re woken up by construction every morning.",1729263118,False
ChIJT3QdLw9bFkcRaBMk1SnDYiA,Stafford Chamberlain,en,en,5,a month ago,"Working in the industry and been a chef for 27yrs it's so good to go to a hotel that you feel relaxed and welcomed. We flew in from Dublin arrived at the hotel early monday afternoon. There was a young lady at the desk can't remember her name but she was so nice welcoming and helpful.   She even helped us to book out tour and nothing was a bother to her,  the staffs here are so friendly and helpful. we left Friday afternoon around 3 and I had to say she was an amazing help to us and was a pleasure staying at the Amber. Close to old town and most places I would definitely recommend",1726866157,False
ChIJT3QdLw9bFkcRaBMk1SnDYiA,Ryu Ahsa,en,en,5,a week ago,"Incredible and exemplary service, beautifully tidy, lovely sauna, close to the town. Staff are always there to assist and help. Great attitude overall. We enjoyed our stay very much!",1729153797,False
ChIJT3QdLw9bFkcRaBMk1SnDYiA,Simina Sav-Șamata,en,en,5,3 months ago,"The hotel is located just a couple of minutes away from the city center, close to some tram stations also. Room and bathroom were spacious and clean, mini fridge available. We arrived by car and the parking option they offer is located around 300 meters from the hotel, at an extra charge in a parking lot, but we were able to pull up our car a couple of meters from the hotel entrance, both during arrival and departure. Breakfast was fine, the offered selection was good and varied enough, but the breakfast room felt crowded at times. The staff was overall friendly.",1720086816,False
ChIJT3QdLw9bFkcRaBMk1SnDYiA,Gili Kimel,en,en,1,2 months ago,"Im adding an update: Magdalena, the manager, apologised the day after. She was very kind and professional, she took responsibility and gave us sufficient compensation.

It was one of the worst hotel experiences I have ever had. It was the most unprofessional hotel I ever had the misfortune to stay in.
We arrived at 1100pm with 3 kids, 1 sick, after a very long day.  We notified the hotel that we would arrive late.
When we checked in to the 2 rooms we booked, we only had 4 beds, while we are 5 and booked for 5. The person at the reception said he doesn't have a solution. We told him that unless he expects one of us to sleep in the lobby, we need  a solution. He said he doesn't know where the folded beds are... we again explained that he must  find a solution since we booked and paid for 5 people! From that moment, he started running around the hotel, trying to call housekeeping or other staff. He then found a bed that we couldn't  fit in the room! My husband had to move heavy furniture out of the room at midnight while 2 of my kids were already sleeping. Then, when it was already after midnight, we set and waited for him to find the items to make the bed.  What an awful awful experience.  Don't come to this hotel.",1724496589,False
ChIJg4DzWnNbFkcRci4qZKxYQFI,Maca Celis,en,en,5,a month ago,"Everything is perfect. Nice, modern and clean rooms with enough space for essentials.
Personnel is super kind and helpful, Bogda and Magdalena were incredible at the front desk.
Just 12’ walking to main square and 2’ walking to bus stop for airport.
There are groceries stores called SABKA opens from 6-11 pm, super convenient (there’s one 2 blocks away).
The hotel has a nice terrace bar, too.",1727087587,False
ChIJg4DzWnNbFkcRci4qZKxYQFI,lynn Jewell,en,en,5,3 months ago,"Lovely clean friendly hotel, great choice for breakfast ,the staff were very helpful. The hotel is about a 15 min walk to market square.
The outlook in the outside area is disappointing, lovely terrace but spoilt by a block of flats overlooking, not sure if higher fence trees would improve it, this didn't spoil our stay as we were out most of the day and evening.  I wouldn't hesitate staying here again",1721472070,False
ChIJg4DzWnNbFkcRci4qZKxYQFI,Tom Kuzm,en,en,5,a week ago,"Great location, room is really good. Walking distance from Old Town. Breakfast fresh and handmade. Really testfull",1729230766,False
ChIJg4DzWnNbFkcRci4qZKxYQFI,Jay B,en,en,4,3 months ago,"Really tiny, but tidy room. Friendly staff and breakfast 5/5. We would have stayed 2 more nights, but unfortunately the hotel was fully booked.",1720884810,False
ChIJg4DzWnNbFkcRci4qZKxYQFI,Matt Cowley,en,en,5,7 months ago,"I enjoyed staying at the Leonardo hotel. The staff were friendly upon arrival and spoke fantastic english! The rooms were a good size and had everything you needed in them. Comfy beds, nice shower/bathroom etc. Its a short 10/15 minute walk to the town centre/castle which was ideal for us. Would 100% stop here again if we come back to Krakow",1711360471,False
ChIJrUC3BGtbFkcRghfn6Uj2Yp0,Vicki Janks,en,en,5,a month ago,"Only complaint was the trams going past early am. Not the fault of anyone but just a fact. Front staff helpful, friendly, efficient . Great breakfast, kind that sets you up for the day. Good location, easy walk to old town , ghetto, if doing tours out of city most will collect from hotel. Hoping to return in the future",1726595417,False
ChIJrUC3BGtbFkcRghfn6Uj2Yp0,Paul Helft,en,en,5,5 months ago,"3 nights as a couple at this hotel in Krakow in May 2024. It is a small property with an all English-speaking staff who were all warm and welcoming. The room was modern, clean and comfortable with a king size bed and well appointed bathroom. The buffet is outstanding! At least 40-50 different items, made to order eggs, and a very accommodating staff. Situated between the Old Town and the Jewish Quarter, all within 15 minute walk. Overall, would highly recommend and would stay here again!",1716834290,False
ChIJrUC3BGtbFkcRghfn6Uj2Yp0,eran liss,en,en,5,2 months ago,Incredible hotel. Well equipped spacious rooms. Great location close to everything. Amazing breakfast (in the evening it's a Michelin star restaurant). Very nice staff. They go some extra miles to make your vacation happy. Forgot a charger? They will lend you. Need tram tickets? They will sell you. Whatever you can think of. Fantastic hotel for a Krakow vacation.,1724484313,False
ChIJrUC3BGtbFkcRghfn6Uj2Yp0,Georgie Sherger,en,en,5,a month ago,"The location is ideal if you are looking for somewhere with quick access to many excursions. You are right in the middle of Old Town and the Jewish Quarter.

The staff are always friendly and professional and the gentleman who greeted us on arrival was more than generous in sharing his knowledge on places to eat and visit when we checked in. (We also checked in late at night with impeccable service)

The rooms are generously sized and well furnished to a high standard. Would highly recommend this place if you are looking for something well-placed and well ran!",1725559776,False
ChIJrUC3BGtbFkcRghfn6Uj2Yp0,ketan ranmal,en,en,5,4 months ago,"Lovely hotel which close to the castle and the old town as well as the Jewish quarter. Plenty of sightseeing can be done on foot. The rooms are very nice and clean and the bed was very comfortable.

The breakfast provided was very good and there is plenty of choice.

Would definitely recommend and return again when next in Krakow.",1717350622,False
ChIJb7MQjW9bFkcRJwL6Z5XtRGc,Mikel Cimarro Ramasco,en,en,5,2 months ago,"Location is great. You can walk everywhere easily. Also tram and bus stops next to the hotel. Very clean. Check out-in and out smooth. Great room (521) with views to the castle. Aircon works perfectly well. Lobby and bar modern and comfortable. Food was also great, we had some tapas at the bar.",1724925015,False
ChIJb7MQjW9bFkcRJwL6Z5XtRGc,Mihai P,en,en,3,4 weeks ago,"First time staying at a Radisson hotel, quite nice and upscale overall but some things were not ideal. The water pressure was very very low, I never care about this type of thing but it took 10 minutes to rinse my hair instead of 2 minutes.
Also there was a Bluetooth sound system that the employees did not know how to start. I asked twice but nobody even knew what it was.
Hair dryer was very powerful but not wall integrated which felt a little ""cheap"".",1727677894,False
