place_id,author_name,language,original_language,rating,relative_time_description,text,time,translated,food,service,atmosphere,to_be_removed
ChIJNTWtWd4TBkcRk9QcThM7ADg,Leonardo Grillo,en,en,5.0,6 years ago,went twice say one best indian restaurants tried poland lunch offer different tasting menus perfect lighter meal items menu delicious naan bread one favourites loved particular paneer kadahi highly recommend overall amazing atmosphere good service definitely place check,2018-06-12 14:12:01,FAŁSZ,Positive,Positive,Positive,
ChIJAelDJ-jPAkcR3X03xwRuoR0,Dorian Majerowski,en,en,5.0,6 years ago,nice pizzeria pizzas amazing one downside wait minutes worth,2018-07-15 12:04:47,FAŁSZ,Positive,Negative,,
ChIJkX_tPAjPAkcRm3vJQIkyTvs,Anna Siekierzycka,en-US,pl,5.0,5 months ago,delicious ice cream nice service highly recommend,2024-05-19 11:06:36,PRAWDA,Positive,Positive,,
ChIJF-VPDAL7PEcR7NgkclFE2j8,Alexandra Salma,en,en,5.0,3 years ago,food amazing friendly staff expensive compared polish restaurants used swiss german prices find cheap would totally visit getting food takes quite long,2021-10-03 18:46:55,FAŁSZ,Positive,Positive,,
ChIJs4WFizhbBEcRI2xwL54DS0w,Toygun Onaran,en,en,5.0,8 months ago,special restaurant heart poznan serving amazing food historical setting would first choice next visit poznan,2024-02-14 12:47:40,FAŁSZ,Positive,Positive,Positive,
ChIJa5mXkghTEEcRXzeUFo5Yy0k,???????,en,en,5.0,a month ago,liked place much especially nonalcoholic cocktails also dj sets cool,2024-09-10 11:29:16,FAŁSZ,Positive,,Positive,
ChIJ2yr4P9xFBEcR_K1NJYmJ-30,Magda Furca,en-US,pl,5.0,2 months ago,delicious pizza friendly service highly recommend place,2024-08-17 16:57:07,PRAWDA,Positive,Positive,Positive,
ChIJK458-LcJqkcRqwW3kvlgGvA,Léa Dispau,en,en,5.0,a year ago,pleasant experience dinner family panang curry jasmine rice delicious spice level spot drink may little bit sweet great friendly service english us kids soup flavorful recommend,2023-07-30 11:05:48,FAŁSZ,Positive,Positive,Positive,
ChIJF-VPDAL7PEcR7NgkclFE2j8,Patrick Cody,en,en,5.0,a year ago,folk restaurant nestled within hotel bristol truly elevated stay exceptional breakfast offerings opting morning buffet one best decisions dish made order symphony flavors providing wholesome start kept us satiated better part day not food left impression restaurants strategic location offers captivating views historic square adding touch charm nostalgia dining experience fortunate enough visit warmer days option relish breakfast balcony delightful treat folk restaurant not place eat experience one beautifully merges culinary excellence scenic beauty highly recommended guests hotel bristol anyone vicinity seeking memorable meal,2023-09-26 09:12:19,FAŁSZ,Positive,,,
ChIJWTLz6PEL_UYRHIgRHqufIY8,Đ?u Ao V?t Gi?i,en,en,5.0,5 months ago,hidden italian restaurant town general atmosphere like family restaurant yellowish cozy vibe dishes ordered tasty star meal mussel fresh wellcook highly recommend visiting sopot,2024-05-10 05:01:27,FAŁSZ,Positive,Positive,Positive,
ChIJ0VGv7U5XIkcRD6xd49IIkt0,Reenah Matawu,en,en,5.0,11 months ago,food nice good value price,2023-11-13 10:26:02,FAŁSZ,Positive,,,
ChIJS3wRLdd-4kYRAL_FLeDDTCk,Nicolas E. Rojas,en,en,5.0,a year ago,great venue near olsztyn castle close small river walkway complement meal stroll around town food good virgin mojitos refreshing atmosphere pleasant background music upbeat pleasing,2023-07-29 14:48:26,FAŁSZ,Positive,,Positive,
ChIJR4va6ZEK_UYRrDI8mxcqlfU,Omer Baruch,en,en,5.0,a month ago,food outstanding service stars portions generous generously filled main ingredient meat dishes served plenty meat cheese dishes cheese forward etc staff proud work reflected food service recommended definitely try chacha grape vodka well pictures dishes mutton green dish beef goulash red dish aczma yellow dish,2024-09-24 15:59:24,FAŁSZ,Positive,Positive,Positive,
ChIJkcM8-Bf3PEcRF_YuFCug2TI,Zebastian B B?e Olsen,en,en,5.0,2 years ago,great food great service great prices would recommend anyone many options vegetarians well,2021-12-22 17:40:01,FAŁSZ,Positive,Positive,,
ChIJEUL5FgBRA0cRiY9BDFJFU90,Natalia Qnoelle,en-US,pl,5.0,2 months ago,best asian food inowrocaw products always fresh chicken pork duck always well prepared nice troublefree service eaten many times never encountered problem dish service opinion negative comments inappropriate written moment negative emotions failed attempt ruin peoples day silver dragon inowrocaw recommend everyone,2024-08-12 13:21:22,PRAWDA,Positive,Positive,,
ChIJ-0U6maHNHkcR1VM8EKMTa24,Lam Duong,en,en,5.0,2 months ago,definitely authentic vietnamese restaurant polandit almost everything find vietnam spent days poland got eat twice food good recommend mango salad b trn not photo good finished quickly lol nem chua rn tm trng mui mean everything good staff knows every details food gave us lot advices not know pick ps tr vi best drink everrrr,2024-08-04 22:45:51,FAŁSZ,Positive,Positive,Positive,
ChIJETq44v7zFUcRBRnPQC93n2o,Alex Clark,en,en,5.0,5 months ago,awesome meal nonla food amazing especially duck seriously best ever super tender packed flavor also not miss lotus flower drink refreshing place great vibe staff super friendly definitely check area,2024-06-01 17:43:23,FAŁSZ,Positive,,,
ChIJd4fxbNi1EEcRXeRdLxjdAks,Janja Jantol,en,en,5.0,a month ago,really enjoyed waiters recommendation starter ricotta filled baked fig wrapped bacon main perfect light summer evening dinner sea trout orzo mussels green beans taste delicious service exemplary compliments,2024-09-02 20:02:43,FAŁSZ,Positive,Positive,,
ChIJDc2El5QJqkcRQoxNo4PIMtU,Mahnaz Khosravi,en,en,5.0,a month ago,place cozy welcoming vibe even though smaller side staff friendly food hearty really delicious wish portions bit bigger based quality price ratio definitely worth coming back would definitely recommend,2024-09-15 16:05:23,FAŁSZ,Positive,Positive,Positive,
ChIJo-v-1wtRA0cRPR9mHMzM4TM,Asmodeus Von Dirt,en-US,pl,5.0,5 months ago,food good maybe not huge portions not not kebab shop quantity counts ordered table outside got cold staff brought us blankets nice,2024-05-18 22:37:38,PRAWDA,Positive,Positive,,
ChIJKa0rO7vPFkcRz7rFUBjyRVs,Halina Cross,en,en,5.0,3 months ago,step fantastic restaurant treat delectable dishes topnotch service not mention gorgeous view lake feast senses highly recommend,2024-07-27 12:01:50,FAŁSZ,Positive,Positive,Positive,
ChIJh0W3R_5fGEcRXQpmZbVqqRQ,Adrien Naeem,en,en,5.0,a year ago,great service amazing pizza pasta real italian food,2023-07-27 21:37:51,FAŁSZ,Positive,Positive,,
ChIJ26vlFiftFUcRYTLuI9czcWI,Kiki Koppers,en,en,5.0,2 months ago,friendly hostesswaitress speaks understands english well friendly ambiance much wood interior including nice outdoor seating area good music food generous portions quickly made flavourful probably use local products make authentic polish foods portions good compared price taste much much much better anything krakow,2024-08-20 19:18:59,FAŁSZ,Positive,Positive,Positive,
ChIJGWdcdB41A0cRdzoU29R6UYg,Jason Everts,en,en,5.0,a month ago,great dinner hot stone steak steak salad potatoes sauce amazing,2024-09-12 10:33:43,FAŁSZ,Positive,,,
ChIJq8H8i-cTBkcRzuy4gMsjLrc,Yokeshi,en,en,5.0,a year ago,remarkable food interior design glad visited place definitely recommend,2023-09-02 19:16:40,FAŁSZ,Positive,,Positive,
ChIJe7V6m2JM_UYRTfwgJjT1nMY,Luca Martini,en,en,5.0,6 years ago,great pizzeria good polish pizza kebab,2018-02-04 19:38:56,FAŁSZ,Positive,,,
ChIJQ7Zr5QP7PEcRhbdUGPl49i8,A 2705,en,en,5.0,a year ago,restaurant best italian area ever two times could satisfied whenever go,2023-07-20 23:19:33,FAŁSZ,Positive,Positive,Positive,
ChIJEdKiAzqn_UYRuls4lSyuajE,Rob Ros T,en,en,5.0,in the last week,wow nice place absolutely tasty dishes experienced service bit slow nothing worry general full recommendation,2024-10-25 10:05:59,FAŁSZ,Positive,Negative,,
ChIJuyT-BtE0GkcRhDJXPRisbSE,Deepak Khanchandani,en,en,5.0,4 years ago,place tucked away street not far piotrkowska short great find food authentically italian entrecote melts mouth tiramisu like grandma would make staff made good recommendations provided sensible advise addition explaining dishes mouth watering detail sum good old traditional recipes mellow decor friendly staff made great dining experience lodz mare e monti definitely worth visit,2020-08-13 17:39:33,FAŁSZ,Positive,Positive,Positive,
ChIJh_tE-xpfGEcRJh-kL3dBCCc,Alicja,en-US,pl,5.0,a month ago,many thanks senshi sushi radom elegantly preparing exceptionally tasty sushi set wedding reception aesthetics workmanship exceptional taste place highest standards global culinary requirements recommend full confidence one disappointed,2024-09-12 09:36:33,PRAWDA,Positive,,,
ChIJO3BWh6NnI0cR9kE8cK_S4fc,Mal Yates,en,en,5.0,2 years ago,recently lunch small party friends downstairs dining room waitress welcoming attentive needs nothing much trouble food plentiful tasty nicely served everyone enjoyed meals spent enjoyable relaxing hours padwa,2022-01-13 11:50:04,FAŁSZ,Positive,Positive,Positive,
ChIJ4T_8iPVM_UYRMwNxQukZ-FU,Paul,en,en,5.0,a year ago,best foreign authentic restaurant elblag food quality eaten best curry houses london birmingham leicester surprise find gem elblag,2023-06-20 16:18:35,FAŁSZ,Positive,,Positive,
ChIJsc1GdrwTA0cRgv7_owiVhO8,Mesut Asik,en,en,5.0,4 months ago,came recommendation friend place bring special friends may wise book intensive reservations weekend quieter weekdays staff polite friendly food mhtethem liked much sure whoever comes leave satisfied prices may little high nice meal,2024-06-19 17:06:16,FAŁSZ,Positive,Positive,,
ChIJ4T_8iPVM_UYRMwNxQukZ-FU,Nonsense TV,en,en,5.0,a year ago,food good place felt like india staff friendly,2023-07-25 12:47:29,FAŁSZ,Positive,Positive,Positive,
ChIJx6Ro1BDkA0cRIHlar5j-z5g,Przemek Blajer,en,en,5.0,a week ago,bit long wait first round drinks,2024-10-20 09:14:45,FAŁSZ,,Negative,,
ChIJd4fxbNi1EEcRXeRdLxjdAks,Rok Stražar,en,en,5.0,a month ago,finally found restaurant named think first time went lonelyplanets recomendation loved wife said best fish years kind hurt cook fish home duckwow noticed poles use duck chicken always find duck menu,2024-09-30 06:57:46,FAŁSZ,Positive,,,
ChIJD26Z-GxnI0cRTyESwfZ_fHQ,Agata Żołyniak,en-US,pl,5.0,2 weeks ago,delicious food great pizza great atmosphere people best place map zamo iconic jola pizza spoiled taste buds,2024-10-15 18:38:48,PRAWDA,Positive,Positive,Positive,
ChIJGQI3lHfCD0cRbPXqOzjFp2U,Beatme,en,en,5.0,2 years ago,tasty food plenty options choose prices okay related food quality portions,2022-07-24 15:02:31,FAŁSZ,Positive,,,
ChIJXezRmXhfGEcRoX0PoQRZj3E,Lukáš Antoš,en,en,5.0,a year ago,rate bleik club restaurant best possible stars restaurant tasted kinds food breakfast starters soups main courses drinks everything amazing taste well served staff wonderful always smiling helpful would like give big compliment people not seen restaurant people kitchen hats thing regret not eat food menu hand something come back club restaurant see taken care everything smallest biggest beautiful glasses beautiful environment sit last not least great music dj daniel anika happy fulfilling another dream keep fingers crossed taste great attitude people commitment not afraid say bleik club restaurant among best restaurants clubs polandheart,2023-06-26 07:48:19,FAŁSZ,Positive,Positive,Positive,
ChIJs1nG6gGn_UYRViCTDye9sHA,jendry wang,en,en,5.0,a month ago,chinese perfect chinese food good ate china say one best restaurants poland,2024-09-02 10:15:44,FAŁSZ,Positive,,,
ChIJixDzvIRQA0cRbFm-uzhTUUg,Jan Moen,en,en,5.0,a year ago,fantastic ice cream good winter herbata,2023-01-16 22:53:48,FAŁSZ,Positive,,,
ChIJ5ed4UXo1A0cRlL8lHafeGl8,Sylwester Twardowski,en,en,5.0,a month ago,amazing indian restaurant heart toru exceptionally good butter chicken everything served quickly climactic environment recommend dining inside,2024-09-11 18:17:04,FAŁSZ,Positive,Positive,Positive,
ChIJFz7kYXd_4kYR-Uh9ptDAhsw,Jakub Obrebski,en,en,5.0,5 months ago,best bifteki souvlaki ever eaten,2024-05-08 09:52:17,FAŁSZ,Positive,,,
ChIJf8m2kMFfGEcRaVmfKT4EY38,Martyna Krzy,en-US,pl,5.0,a year ago,came across accident passing radom delicious dinner set homemade food pork chop soft yum bit potatoes matter taste service nice unobtrusive pleasant recommend stopping homecooked dinner,2023-07-10 13:31:40,PRAWDA,Positive,Positive,,
ChIJBwKYhXPCD0cRdQX9EQgSOuo,Justyna Pankiewicz,en,en,5.0,2 years ago,top notch food atmosphere wait staff multiple times every time amazing experience around menu extensive seasonal particularly high standard live music beautiful interior great vibe makes excellent place date business meeting also casual hangout,2022-01-23 22:57:04,FAŁSZ,Positive,Positive,Positive,
ChIJe7V6m2JM_UYRTfwgJjT1nMY,Nata Liah,en-US,pl,5.0,5 months ago,delicious pizza great price large pizzas price small ones fair portions lots great quality ingredients nice service waited minutes pizza place outside covered hedge eat peace quiet traffic people definitely come back recommend place everyone,2024-05-25 18:35:32,PRAWDA,Positive,Positive,Positive,
ChIJpWjYUA78H0cRYPWjnhoq6GI,B D,en,en,5.0,10 months ago,awesome place city center tartare delicious liked premixed idealperhaps best tried may find not right personally enjoy pork bbq ribs average not bad not perfect service goodpolite quick better book table advance since restaurant consistently full,2023-12-18 19:35:04,FAŁSZ,Positive,,,
ChIJQ8Y7FzfOFkcR4NSTtOcZgDo,Epp Jalakas,en,en,5.0,2 years ago,great atmosphere everything ordered tasteful taxes not shown menue added later,2022-08-07 19:30:26,FAŁSZ,Positive,Positive,Positive,
ChIJF0p7ZqWn_UYRwdPmAb-rouE,Iryna Lad.,en,en,5.0,4 months ago,good place delicious food nice cozy location service hospitable thanks nice time place recommend,2024-06-08 15:07:44,FAŁSZ,Positive,Positive,Positive,
ChIJiTuZpwDRAkcRQoRPmQEz7uk,Amazonka Ami,en-US,pl,5.0,2 months ago,tasty fresh large portions recommend,2024-08-25 13:39:34,PRAWDA,Positive,,,
ChIJ84InytC1EEcR9JJzbUOBs8k,krzy żak,en-US,pl,5.0,a year ago,nice place charming basement atmosphere fast efficient service thank nice time,2023-03-16 18:11:10,PRAWDA,,Positive,Positive,
ChIJ84InytC1EEcR9JJzbUOBs8k,Karolina Belejakie,en-US,pl,5.0,a year ago,large portions friendly service recommend,2023-09-17 13:45:57,PRAWDA,Positive,Positive,,
ChIJ20WH0Q21IkcRaXSqmzX__NM,Andrew Hazelrigg,en,en,5.0,a month ago,locals recommended place locals advised mushrooms served dishes high quality fresh taste agreed lunch satisfying,2024-09-13 18:58:47,FAŁSZ,Positive,,,
ChIJCQKCw6vzFUcR0npXZAJpyc0,Tomáš Kríž,en,en,5.0,a year ago,food top notch prepared quickly portions bit smaller compared price however gastronomy experience splendid,2023-05-14 19:43:37,FAŁSZ,Positive,,,
ChIJI9RKyORSEEcR4VKWGNyRvVA,Emilia Wosik,en-US,pl,5.0,2 months ago,delicious rolls soups potato hungarian pancakes affordable prices fact place full almost every day says lot great place,2024-08-11 07:42:55,PRAWDA,Positive,,,
ChIJaWHXA47yFUcRh-yOvpUESx8,Nicolas E. Rojas,en,en,5.0,a year ago,excellent restaurant shrimp chorizo appetizer delicious must try salads ordered top notch service great music played reminiscence glory days american pop ambiance pleasant sit outside see plenty social engagements locals tourists,2023-09-02 17:52:15,FAŁSZ,Positive,Positive,Positive,
ChIJ20WH0Q21IkcRaXSqmzX__NM,Ma Szilvi,en,en,5.0,a year ago,nice place highly recommend visit portion apple pie enough people beautifully presented taste magical place charming prices really good nice staff cute environment please visit,2022-11-13 14:35:13,FAŁSZ,Positive,Positive,Positive,
ChIJKa0rO7vPFkcRz7rFUBjyRVs,Pavel Šimšálek (siSQuo),en,en,5.0,2 months ago,nice atmosphere great food tasty duck fantastic trout,2024-08-30 10:39:18,FAŁSZ,Positive,Positive,Positive,
ChIJkXq8LytbA0cRxWxbUmT9LMI,Anna Korus,en-US,pl,5.0,4 weeks ago,highly recommend itit not first time always great delicious food large portions owner always cares atmosphere everything perfect,2024-10-02 07:50:03,PRAWDA,Positive,Positive,Positive,
ChIJFTnzHTxRA0cR3DEa04u1APM,Daniel Kulesza,en,en,5.0,a year ago,little cozy restaurant best sushi eaten far workers friendly ordered set people polish zoty,2023-01-05 19:46:34,FAŁSZ,Positive,Positive,Positive,
ChIJk-fcYKqEPUcRBS4jKwlmrYQ,Paweł,en,en,5.0,a year ago,went lunch restaurant special lunch offer pln soup main course real italian good taste soup delicious nice italian music background,2023-03-29 20:24:59,FAŁSZ,Positive,,Positive,
ChIJFY83rSrvA0cRxTA1ggaVT-0,Aleksander Klimczak,en-US,pl,5.0,2 weeks ago,lots food filling bula kettle interesting thing recommend together someone lot food involved takeaway judging photos atmosphere nice,2024-10-15 07:50:28,PRAWDA,Positive,,Positive,
ChIJeXBni8Y1A0cRW9douDolWCQ,Aaa Aaa,en,en,5.0,9 months ago,steak cooked perfectly compliments chef waiter damion good come english breakfast also good,2024-01-19 14:28:31,FAŁSZ,Positive,Positive,,
ChIJES_K6hM1A0cR-Dj8VuUxXh0,Gaming Girl,en,en,5.0,4 months ago,ordered jambalaya food spectacular tasty flavourful tender service even better far one best services ever experienced gentlemen waiter professional patient knowledgeable especially liked serving food explained exactly prepared made us even excited tasty journey louisiana could give stars would given,2024-06-18 21:43:59,FAŁSZ,Positive,Positive,,
ChIJWwSHJ78fB0cR-Xg7pt8qLq0,Paweł Ploetz,en-US,pl,5.0,a week ago,super delicious food large portions delicious pasta full super deep plates food delicious recommend,2024-10-19 15:42:44,PRAWDA,Positive,,,
ChIJlYtFBEuRBEcRC9U2-_IMArs,Iván Ruiz Venegas,en,en,5.0,3 years ago,cheapest pizza ever proved next cathedral best qualityprice,2021-10-16 19:04:00,FAŁSZ,Positive,,,
ChIJcyUPHddnI0cR_gi9wYwfuh0,Aleksandra Baranowicz,en-US,pl,5.0,2 years ago,tasty interesting flavors greece great place culinary map zamo fresh products pleasant atmosphere place make worth coming back,2022-08-15 21:40:13,PRAWDA,Positive,,,
ChIJ3RabCLJfGEcRAqWRFEBfWTI,agateczka77,en-US,pl,5.0,2 years ago,delicious food beautifully presented nice friendly atmosphere nice service recommend,2022-07-31 11:21:04,PRAWDA,Positive,Positive,Positive,
ChIJWdDbGk5TEEcRuCtCrrSUv2Q,Marcelina Cielecka,en,en,5.0,a month ago,mega,2024-09-01 12:33:59,FAŁSZ,Positive,Positive,Positive,
ChIJqxox3P1nI0cRiUg97jLKkto,Seba Łoś,en-US,pl,5.0,4 months ago,pizza tasty service polite makes want come back,2024-06-25 14:35:08,PRAWDA,Positive,Positive,,
ChIJ_TIufTCh_UYRM6W_NGgjxR0,Jarek Palewski,en-US,pl,5.0,6 months ago,exclusive restaurant star hotel nice decor free parking belonging restaurant smelling clean toilets professional service dishes appetizer herring sherry matcha ice cream crispy spelled flour toast gravlax salmon baked salmon baked vegetables served black lentils exquisite dish recommend tenderloin pork fried egg delicious great food,2024-04-28 19:05:13,PRAWDA,Positive,Positive,Positive,
ChIJN6vbqkLLG0cRi0QvsnFrUdY,Sreyashi Neogi,en,en,5.0,5 months ago,authentic indian food biriyani one thing always take loved,2024-05-30 15:46:43,FAŁSZ,Positive,,,
ChIJfbw1Z49wHEcRAEzNtVrGC0g,Tomasz Janczi,en,en,5.0,2 years ago,ordered huge delivery sushi wedding left choice roll types staff sushi came time rolls delicious also choice good good range fresh fish sushi well unorthodox ones like chicken sushi even family members not fond type cuisine liked picture small part order stands replaced emptied,2022-06-02 18:53:58,FAŁSZ,Positive,,,
ChIJgR9pqgpz_UYRIZrH85VCpQ8,jt,en,en,5.0,a week ago,food excellent took pasta truffles seafood risotto highly recommend bread provided beginning tasty also took tiramisu light delicious service top notch,2024-10-20 13:46:05,FAŁSZ,Positive,Positive,Positive,
ChIJXezRmXhfGEcRoX0PoQRZj3E,Volodymyr Chekulaiev,en,en,5.0,a year ago,came restaurant dinner atmosphere lovely nice clean kids playing room many toys labyrinth perfect stake hot stone certainly point interest special thanks waiter adrian surprise well speaking english kind every special requests overall service place food quality firm stars,2023-08-30 19:16:23,FAŁSZ,Positive,Positive,Positive,
ChIJbzG20wSFPUcRbsc4Oba_twk,KYN Namwan,en,en,5.0,in the last week,top indian restaurant tarnw known authentic indian flavors curry rich spices perfectly thick generous portions chicken highly recommended ambiance adorned genuine indian decor owner originally india musttry experience,2024-10-25 14:23:34,FAŁSZ,Positive,,Positive,
ChIJIdX6XaBz_UYRA2kFl0DlfLk,Mathias Dahl,en,en,5.0,3 months ago,somewhat expensive still worth two kids wanted share one courses ordered not problem got extra plates without even asking,2024-07-11 21:33:47,FAŁSZ,Positive,Positive,Positive,
ChIJ46cMPbL9H0cREilZazcwxW0,Barbara Świętońska (Białostoczanka),en-US,pl,5.0,4 years ago,intimate room nice furniture discreet service short menu sommelier knows stuff choose wine disposable placemats water bottle lemon separate plate delicious food fish soup thick seasoned zander cooked perfection black lentils loose beef fillet roulade melts mouth likewise tenderloin,2020-09-29 21:11:56,PRAWDA,Positive,Positive,Positive,
ChIJ1WfeWgAfB0cRa0pVayWr7_w,Piotr Biernacki,en-US,pl,5.0,4 weeks ago,excellent cuisine beautiful interiors unusual place map gorzw,2024-10-01 13:53:24,PRAWDA,Positive,,Positive,
ChIJIVQsn5HNHkcRK9J-hS5mhSM,Tadeusz Godlewski,en,en,5.0,4 months ago,far best tasting indian restaurant warsaw lot first time came kadahi curry second time madras curry absolutely delicious see highly rated highly recommend check plus lassis delicious,2024-06-14 16:44:06,FAŁSZ,Positive,Positive,,
ChIJiWLRBgqRBEcRcwOiKYpc6q8,Maciej Koprowski,en,en,5.0,2 years ago,nice place good food lovely atmosphere singing birds cheap coffee,2022-01-29 13:14:21,FAŁSZ,Positive,,Positive,
ChIJbQLavg21IkcRVgEbevwsVmU,Misio,en-US,pl,5.0,3 years ago,not understand previous reviews family three breaded chicken breast fries good delicate quite large yearold child could not eat second course breaded pork loin baked cheese bacon cucumber also delicate well seasoned not dried often case pork loin last amazing dish grandmas super dumplings not eaten good food long time dumplings delicate not overcooked revelation maybe changed chef not know reviews bad get stars ever sandomierz definitely come back,2021-07-11 12:49:14,PRAWDA,Positive,,,
ChIJg1SIet4TBkcRQWj-n9TGoe8,Adam,en,en,5.0,3 months ago,center old town zielona gra stylishly integrated ohy ahy cafe restaurant emerged combination sublime cuisine flavors aromas exquisitely selected music combines wonderful whole even though saturday evening managed get great table great place service friendly open helpful gentleman served us extensive knowledge dishes served dishes skill chefs words not describe hidden dish something simply taste congratulations idea congratulations atmosphere symphony taste excellently selected music,2024-07-21 07:56:48,FAŁSZ,Positive,Positive,Positive,
ChIJ858ZBePPFkcRp_aRLgpOpQ4,Fabrizio Di Bugno,en,en,5.0,2 weeks ago,far best italian cuisine poland chef micha able surprise even demanding palates quality food aesthetic dishes variety choice could simply amazing difficult describing words emotions food give feel passion chef dish taste,2024-10-16 19:09:14,FAŁSZ,Positive,,Positive,
ChIJjb-wUoW1IkcRSG6D1slF620,Pawel Koczur,en-US,pl,5.0,a year ago,delicious quesadilla great location vistula river,2023-06-27 13:02:41,PRAWDA,Positive,,Positive,
ChIJQ8ZSbvnPAkcRg1Q-aHzi-E8,Julia P,en-US,pl,5.0,4 months ago,one best restaurants ever atmosphere food surprised every minute wonderful place everything perfect feel heart put restaurants become favorite definitely visit often delighted chef comes tables asks everything good,2024-06-21 11:49:44,PRAWDA,Positive,Positive,Positive,
ChIJk2sNiqRnI0cRJhBiUZQLTvk,Peter Slávik,en,en,5.0,2 years ago,fantastic place take break fantastic food got horowac like spicy food good choice staff friendly polite wearing masks important safety reason covid new age lifestyle,2022-01-02 14:57:11,FAŁSZ,Positive,Positive,Positive,
ChIJN6vbqkLLG0cRi0QvsnFrUdY,Marta J-L,en,en,5.0,2 weeks ago,pleasurable experience restaurant days ago good authentic food waitress spoke english helpful authentic attentive good value service,2024-10-09 20:50:05,FAŁSZ,Positive,Positive,Positive,
ChIJNYnHeXMRA0cRm7ySWG_CzyE,Adam Bartoszewski,en,en,5.0,7 months ago,fabulous,2024-03-13 20:19:55,FAŁSZ,Positive,Positive,Positive,
ChIJF-VPDAL7PEcR7NgkclFE2j8,Tomas Oliyan,en,en,5.0,a year ago,excellent place design good level plates nice food looks luxurious tastes looks,2023-01-28 19:25:22,FAŁSZ,Positive,,,
ChIJbyEMMAX8H0cR0avcEVE1NQ8,Hanna,en,en,5.0,11 months ago,happy visit went main dish came back dessert massage building not look good outside inside awaits delicious meals calm elegant ambience,2023-11-19 20:53:29,FAŁSZ,Positive,,Positive,
ChIJrce7_BPkA0cRVO7HfqecV5w,Justyna,en-US,pl,5.0,a month ago,ate several times not time cook honestly delicious homemade food everything polish cuisine someone likes homely food place worth recommending,2024-09-19 13:05:27,PRAWDA,Positive,,,
ChIJtcbU9Lt9IkcRG1Kwh_TrtZM,Joanna S-O,en-US,pl,5.0,a year ago,delicious food large selection professional waiter service,2023-08-24 09:43:34,PRAWDA,Positive,Positive,,
ChIJi0lyeijnA0cRjyUNRky5Mok,Hidetoshi N.,en,en,5.0,2 years ago,got nonalcoholic wines good food sauces,2022-07-04 13:02:56,FAŁSZ,Positive,,,
ChIJq0Ui18-1EEcRIRS9MwvGmz4,Andris Zalitis,en,en,5.0,5 years ago,nice place food,2019-09-02 05:30:37,FAŁSZ,,,Positive,
ChIJc_XUnN0zGUcRO3vDfBlv6yA,John McCormack Jr,en,en,5.0,5 months ago,ate hours travel hit spot could eaten every night good,2024-05-14 22:23:48,FAŁSZ,Positive,Positive,,
ChIJbzG20wSFPUcRbsc4Oba_twk,Two Chance,en,en,5.0,3 months ago,good indian food recommend visit,2024-07-18 15:18:48,FAŁSZ,Positive,,,
ChIJWaozRaJ_4kYRYYLB-5hg2iM,Sam Knight,en,en,5.0,2 months ago,served pawel emil service excellent servers took care table best way pawel funny knew every dish like wine servicing us emil took care us well us everything time best restaurant olsztyn best waiters,2024-08-26 22:39:04,FAŁSZ,,Positive,,
ChIJE05x1A9bFkcRBJSAZ2n91WQ,George Glaser,en,en,5.0,2 months ago,superb restaurant wonderful cuisine great staff setting part old th century palace formal yet comfortable feel gazpacho salad salmon halibut dessert crme brle meal paired austrian chablis montepulciano dabruzzo red sommelier best dinner krakow,2024-08-20 20:07:24,FAŁSZ,Positive,Positive,Positive,
ChIJZfHv8pHNHkcRzeXwsx48x-0,Lynn z.,en,en,5.0,4 years ago,great find warsaw surprised quality food chef darius great job amazing bread made every day plus top ingredients making place one top choices fine dining warsaw not pick service though,2020-03-07 23:24:09,FAŁSZ,Positive,,Positive,
ChIJdbscchJbFkcReRaJOf022iQ,Mark,en,en,5.0,7 months ago,nice traditional polish food good value aware converted cellar means steep steps cosy atmosphere friendly staff big portions,2024-04-02 07:38:43,FAŁSZ,Positive,Positive,Positive,
ChIJC9hoxZ9z_UYROcoKZhMiNaQ,Segev Hochberg,en,en,5.0,5 months ago,restauranta gdanska gdansk serves traditional eastern european dishes prices slightly higher side get good value generous portions setting reflects regions dining style might feel bit unusual not familiar adds authentic experience worth visit taste local cuisine,2024-05-06 15:32:46,FAŁSZ,Positive,Positive,Positive,
ChIJ07aRGdU0GkcRRD0f6Uq1reY,Justyna Stypaniak,en,en,5.0,a month ago,lovely food great staff good drink selection alcoholic alcoholfree drinks,2024-09-11 17:00:48,FAŁSZ,Positive,Positive,,
ChIJb8yyiv36PEcR-SBoXnKLlTE,Alberto Locatelli,en,en,5.0,5 months ago,excellent pizza attentive personnel sure restaurant visit several times explore interesting complete menu,2024-05-15 13:45:24,FAŁSZ,Positive,Positive,,
ChIJo0bB8Em0EEcRvpqQJLbdT5U,Conspicuous McNulty,en,en,5.0,5 months ago,tatar amazing waiter knowledgeable provided excellent service recommendations,2024-05-31 19:56:29,FAŁSZ,Positive,Positive,,
ChIJdbremL0fB0cR8leK5wcBTTI,Leif Altenscheidt,en,en,5.0,a year ago,best restaurant area started polish tartar love fair prices nice fast service recommend everyone town area around,2022-11-22 17:33:53,FAŁSZ,Positive,Positive,,
